"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2021","2021",0,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2015","2015",33.962,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2016","2016",34.099,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2018","2018",31.848,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2019","2019",30.853,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2020","2020",28.098,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2021","2021",26.785,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2014","2014",3.212,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2015","2015",5.519,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2016","2016",6.44,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2017","2017",7.381,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2018","2018",6.696,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2019","2019",7.089,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2020","2020",7.893,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2021","2021",8.676,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2015","2015",17.202,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2016","2016",16.187,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2018","2018",14.362,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2019","2019",13.852,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2020","2020",13.172,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2021","2021",11.886,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2013","2013",6.223,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2014","2014",7.03,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2015","2015",7.104,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2016","2016",7.792,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2017","2017",8.009,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2018","2018",8.559,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2019","2019",8.331,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2020","2020",8.317,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F09","Health and welfare","2021","2021",8.123,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",1.535,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",8.636,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",7.93,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",8.973,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",9.327,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",10.087,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",10.811,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",10.999,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",0.948,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",5.351,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",4.92,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",5.567,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",5.82,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",6.315,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",6.681,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",6.883,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2013","2013",8.96,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2014","2014",9.382,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2015","2015",10.148,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2016","2016",10.465,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2017","2017",9.41,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2018","2018",9.813,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2019","2019",9.745,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2020","2020",9.857,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2021","2021",9.933,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2013","2013",12.676,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2014","2014",13.2,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2015","2015",13.236,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2016","2016",13.885,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2017","2017",14.266,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2018","2018",14.936,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2019","2019",14.788,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2020","2020",14.896,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2021","2021",14.686,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2013","2013",6.945,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2014","2014",7.417,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2015","2015",7.952,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2016","2016",8.011,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2017","2017",7.178,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2018","2018",7.5,,
